0,1,2,3,4,5
False,37.0,Q-Feel,Dancing in Heaven (Orbital Be-Bop),398768.0,spotify:track:1kPq8QhmSbR7cC9G3KnZHa
,,,,,
False,33.0,Berlin,Sex (I'm A...),308600.0,spotify:track:3IPIZVGAHl2BqKy0JJdbdf
,,,,,
False,40.0,Prince,Welcome 2 America,323813.0,spotify:track:2St53T2Yitx2E3gA674RP0
False,47.0,Monchy & Alexandra,Perdidos - Instrumental,269600.0,spotify:track:0jF9xxKr7NOo8mUsX8qoTI
False,16.0,Country Joe McDonald,Breakfast For Two,285760.0,spotify:track:0hZ3JWdTLt6nghIloAyIHM
False,50.0,Florida Georgia Line,Smooth,170200.0,spotify:track:31x4wWBghN7f5PiEZUmcAW
False,20.0,The Staple Singers,City In The Sky,234226.0,spotify:track:0CqQnocOXNGk2cKSEE0vJf
,,,,,
False,4.0,The Band Of The Irish Guards,With a Little Help from My Friends / Lucy in the Sky with Diamonds / Sgt Pepper's Lonely Hearts Club Band / Penny Lane / Fool on the Hill / Day Tripper / When I'm Sixty Four / Michelle / Eleanor Rigby / Yellow Submarine / Ob La Di Ob La Da - Echoes of an Era Beatles Medley,597028.0,spotify:track:4Ah5bNVgK4dQ7w4BRyBdzI
False,30.0,Merry Clayton,After All This Time,190346.0,spotify:track:202Rv6z4W2aE0rxYwUfCq9
True,33.0,Lil Rob,Bring Out The Freak In You,229560.0,spotify:track:2tddDONgqas4K7avpgJgjY
False,10.0,Connie Francis,Plenty Good Lovin,125160.0,spotify:track:5p2dm5X12rsJigtzuEAaV5
False,27.0,Starship,Before I Go,314853.0,spotify:track:5yYYnayajHu9jM6CPo3NmO
,,,,,
False,59.0,Parachute,She Is Love,146066.0,spotify:track:2Dz5WpEWA0vhnMmEPYiZ2y
False,22.0,David Gilmour,Blue Light,275826.0,spotify:track:0jn4nZA7te79ZebfJwTzGd
False,23.0,The Sylvers,Cotton Candy,181986.0,spotify:track:56GFKdXSeQBvX0Mv6wWTdc
,,,,,
,,,,,
False,38.0,Waylon Jennings,Amanda,179226.0,spotify:track:4wX0h5Ywx8oIe94PshTv9o
False,23.0,Limahl,Only for Love,236426.0,spotify:track:4eZF5WW8YnSPMpLWa2d80F
,,,,,
False,19.0,Judy Collins,Song for Judith (Open the Door),253706.0,spotify:track:7wliemSUQ2bYbNwMC2UmxZ
False,46.0,3LW,Playas Gon' Play,283533.0,spotify:track:3OWsm3HE35S9x3fgY8tbgh
,,,,,
,,,,,
