Explicit,Artist_Popularity,Performer,Song,Duration s,uri,url,WeekID,Week Position,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Year
False,31.0,Toby Keith,Big Blue Note,177.106,spotify:track:5g6vcZhxbwouWEBA3c7AgC,http://www.billboard.com/charts/hot-100/2005-10-15,2005-10-15,94,Big Blue NoteToby Keith,1,,94,1,2005
False,68.0,Joe Nichols,Tequila Makes Her Clothes Fall Off,187.053,spotify:track:6IC6VhpV7D8T1t037Atqpu,http://www.billboard.com/charts/hot-100/2005-10-15,2005-10-15,96,Tequila Makes Her Clothes Fall OffJoe Nichols,1,,96,1,2005
True,69.0,Korn,Twisted Transistor,188.933,spotify:track:05NpeTQWnzXS1d8ZqL4YFZ,http://www.billboard.com/charts/hot-100/2005-10-15,2005-10-15,97,Twisted TransistorKorn,1,,97,1,2005
False,60.0,Rihanna,If It's Lovin' That You Want,208.106,spotify:track:4x2rgtSFOI4hRvEvDj02KP,http://www.billboard.com/charts/hot-100/2005-10-22,2005-10-22,96,If It's Lovin' That You WantRihanna,1,,96,1,2005
False,43.0,INXS,Pretty Vegas,205.413,spotify:track:37oEm1l0NL6Ud2ccgsdgND,http://www.billboard.com/charts/hot-100/2005-10-22,2005-10-22,37,Pretty VegasINXS,1,,37,1,2005
False,63.0,The Pussycat Dolls,Stickwitu,207.506,spotify:track:4NjR63Up0uMkQBlKvlZd1l,http://www.billboard.com/charts/hot-100/2005-10-22,2005-10-22,85,StickwituThe Pussycat Dolls,1,,85,1,2005
False,59.0,The Strokes,Juicebox,194.573,spotify:track:3jjQHULAVn71k40mKwGMiV,http://www.billboard.com/charts/hot-100/2005-10-22,2005-10-22,98,JuiceboxThe Strokes,1,,98,1,2005
False,47.0,Chris Cagle,Miss Me Baby,234.653,spotify:track:4e4vO6bp5nSdP9G79O3qS6,http://www.billboard.com/charts/hot-100/2005-10-29,2005-10-29,95,Miss Me BabyChris Cagle,1,,95,1,2005
False,49.0,Ciara,And I,233.84,spotify:track:1Jp9n1uHB72CfK31j4mEPh,http://www.billboard.com/charts/hot-100/2005-10-29,2005-10-29,96,And ICiara,1,,96,1,2005
True,53.0,Nine Inch Nails,Only,263.093,spotify:track:0m1DJ5Jkv3kdnGrcZsJFmC,http://www.billboard.com/charts/hot-100/2005-10-29,2005-10-29,94,OnlyNine Inch Nails,1,,94,1,2005
False,77.0,Fall Out Boy,"Dance, Dance",180.266,spotify:track:0a7BloCiNzLDD9qSQHh5m7,http://www.billboard.com/charts/hot-100/2005-11-05,2005-11-05,66,"Dance, DanceFall Out Boy",1,,66,1,2005
False,43.0,Ashlee Simpson,L.O.V.E.,153.053,spotify:track:7H2TYuu6OmqkxQD3LIZRC7,http://www.billboard.com/charts/hot-100/2005-11-05,2005-11-05,78,L.O.V.E.Ashlee Simpson,1,,78,1,2005
True,60.0,50 Cent,Hustler's Ambition,237.613,spotify:track:7t67S1XHT4jU0GCkruG34R,http://www.billboard.com/charts/hot-100/2005-11-05,2005-11-05,73,Hustler's Ambition50 Cent,1,,73,1,2005
False,76.0,Madonna,Hung Up,337.733,spotify:track:3850dYVgOFIXJh5U4BFEWH,http://www.billboard.com/charts/hot-100/2005-11-05,2005-11-05,20,Hung UpMadonna,1,,20,1,2005
False,70.0,System Of A Down,Hypnotize,189.44,spotify:track:6oO7WMjD6kEvCITLbVj0mu,http://www.billboard.com/charts/hot-100/2005-11-05,2005-11-05,93,HypnotizeSystem Of A Down,1,,93,1,2005
False,50.0,George Strait,She Let Herself Go,198.213,spotify:track:1mIQiN9xMz58kfQO6wjOeX,http://www.billboard.com/charts/hot-100/2005-11-05,2005-11-05,99,She Let Herself GoGeorge Strait,1,,99,1,2005
True,61.0,50 Cent,Window Shopper,191.813,spotify:track:1bevrs76fdGW3y03R5q6GB,http://www.billboard.com/charts/hot-100/2005-11-12,2005-11-12,82,Window Shopper50 Cent,1,,82,1,2005
False,57.0,Foo Fighters,DOA,252.106,spotify:track:1QZFn6QUNHfCp8s06C91hw,http://www.billboard.com/charts/hot-100/2005-11-12,2005-11-12,86,DOAFoo Fighters,1,,86,1,2005
False,70.0,Avenged Sevenfold,Bat Country,311.813,spotify:track:3sHH7lklbfpcraDDvYnjo7,http://www.billboard.com/charts/hot-100/2005-11-12,2005-11-12,87,Bat CountryAvenged Sevenfold,1,,87,1,2005
False,57.0,Shinedown,Save Me,213.933,spotify:track:23SlyxzUtQtExgEButcOtR,http://www.billboard.com/charts/hot-100/2005-11-19,2005-11-19,92,Save MeShinedown,1,,92,1,2005
True,59.0,Lil Wayne,Fireman,263.546,spotify:track:0aq7ohTG6VDYQvsnAYtA5e,http://www.billboard.com/charts/hot-100/2005-11-19,2005-11-19,91,FiremanLil Wayne,1,,91,1,2005
True,66.0,Eminem,When I'm Gone,281.12,spotify:track:2lRI7n5b9jlPYsEpRuots6,http://www.billboard.com/charts/hot-100/2005-11-26,2005-11-26,87,When I'm GoneEminem,1,,87,1,2005
False,45.0,Trey Songz,Gotta Go,247.053,spotify:track:5Q4lFAfvLhGB7DNcg2DwgA,http://www.billboard.com/charts/hot-100/2005-12-03,2005-12-03,96,Gotta GoTrey Songz,1,,96,1,2005
False,40.0,Tim McGraw,My Old Friend,217.066,spotify:track:2AbgjLSmW8l5XaaR4nQE3w,http://www.billboard.com/charts/hot-100/2005-12-03,2005-12-03,97,My Old FriendTim McGraw,1,,97,1,2005
True,1.0,Daddy Yankee,Rompe,189.04,spotify:track:56BXqAaUq6g3xlP5mlAjV9,http://www.billboard.com/charts/hot-100/2005-12-03,2005-12-03,90,RompeDaddy Yankee,1,,90,1,2005
False,44.0,Sugarland,Just Might (Make Me Believe),247.8,spotify:track:4MSnF5Ajr8P0LqC4Zd66DH,http://www.billboard.com/charts/hot-100/2005-12-03,2005-12-03,91,Just Might (Make Me Believe)Sugarland,1,,91,1,2005
False,78.0,Ne-Yo,So Sick,207.186,spotify:track:6brl7bwOHmGFkNw3MBqssT,http://www.billboard.com/charts/hot-100/2005-12-10,2005-12-10,79,So SickNe-Yo,1,,79,1,2005
False,77.0,Natasha Bedingfield,Unwritten,259.333,spotify:track:3U5JVgI2x4rDyHGObzJfNf,http://www.billboard.com/charts/hot-100/2005-12-10,2005-12-10,77,UnwrittenNatasha Bedingfield,1,,77,1,2005
False,69.0,Wisin & Yandel,Rakata,172.68,spotify:track:1kQqiC1rS1FiuVpeBKN0QN,http://www.billboard.com/charts/hot-100/2005-12-10,2005-12-10,97,RakataWisin & Yandel,1,,97,1,2005
False,62.0,Miranda Lambert,Kerosene,185.8,spotify:track:2yhhcHTfvLC0HzSajGYL0h,http://www.billboard.com/charts/hot-100/2005-12-17,2005-12-17,99,KeroseneMiranda Lambert,1,,99,1,2005
False,72.0,Cascada,Everytime We Touch,197.124,spotify:track:5YJtMNWKe55yr49cyJgxva,http://www.billboard.com/charts/hot-100/2005-12-17,2005-12-17,86,Everytime We TouchCascada,1,,86,1,2005
True,59.0,Busta Rhymes,Touch It,214.96,spotify:track:3HVJbdz0V402U5YggQK4Ao,http://www.billboard.com/charts/hot-100/2005-12-24,2005-12-24,88,Touch ItBusta Rhymes,1,,88,1,2005
False,55.0,Weezer,Perfect Situation,254.333,spotify:track:1D7UBHqaPWDbBHs2S5YXge,http://www.billboard.com/charts/hot-100/2005-12-24,2005-12-24,92,Perfect SituationWeezer,1,,92,1,2005
False,24.0,Cristian Castro,Amor Eterno,193.24,spotify:track:1vS2gWMJU5gLm9z0x8DpNG,http://www.billboard.com/charts/hot-100/2005-12-24,2005-12-24,78,Amor EternoCristian Castro,1,,78,1,2005
False,30.0,Montgomery Gentry,She Don't Tell Me To,187.213,spotify:track:4SO0nnqRKg2sNfvEaEBs4w,http://www.billboard.com/charts/hot-100/2005-12-31,2005-12-31,98,She Don't Tell Me ToMontgomery Gentry,1,,98,1,2005
False,73.0,Chris Brown,Yo (Excuse Me Miss),229.04,spotify:track:7DFnq8FYhHMCylykf6ZCxA,http://www.billboard.com/charts/hot-100/2005-12-31,2005-12-31,89,Yo (Excuse Me Miss)Chris Brown,1,,89,1,2005
False,54.0,Relient K,Who I Am Hates Who I've Been,232.266,spotify:track:36EXQbkUL5PpT0zS9Tr7UT,http://www.billboard.com/charts/hot-100/2006-01-07,2006-01-07,92,Who I Am Hates Who I've BeenRelient K,1,,92,1,2006
False,80.0,Sean Paul,Temperature,218.573,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,http://www.billboard.com/charts/hot-100/2006-01-21,2006-01-21,74,TemperatureSean Paul,1,,74,1,2006
False,50.0,Kelly Clarkson,Walk Away,189.306,spotify:track:25sA1vM4BFkTb5cJGWftFo,http://www.billboard.com/charts/hot-100/2006-01-21,2006-01-21,97,Walk AwayKelly Clarkson,1,,97,1,2006
False,28.0,Sara Evans,Cheatin',205.72,spotify:track:4xNEF6tGOHGcsvJ5r8hOJ0,http://www.billboard.com/charts/hot-100/2006-01-28,2006-01-28,92,Cheatin'Sara Evans,1,,92,1,2006
False,57.0,Bon Jovi,Who Says You Can't Go Home,230.28,spotify:track:5439qJTu5mVH9aeriwp03u,http://www.billboard.com/charts/hot-100/2006-01-28,2006-01-28,98,Who Says You Can't Go HomeBon Jovi,1,,98,1,2006
False,77.0,Keyshia Cole,Love,255.333,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,http://www.billboard.com/charts/hot-100/2006-02-04,2006-02-04,82,LoveKeyshia Cole,1,,82,1,2006
False,59.0,Yellowcard,Lights And Sounds,208.186,spotify:track:4XOZaPYeMn9hcbpyS90NnD,http://www.billboard.com/charts/hot-100/2006-02-04,2006-02-04,76,Lights And SoundsYellowcard,1,,76,1,2006
False,68.0,The All-American Rejects,Move Along,238.88,spotify:track:2l57cfmCnOkwNX1tky02n1,http://www.billboard.com/charts/hot-100/2006-02-11,2006-02-11,100,Move AlongThe All-American Rejects,1,,100,1,2006
False,38.0,Gwen Stefani,Crash,246.613,spotify:track:6HJxf2Vnveoo5Hm7sZ7qOp,http://www.billboard.com/charts/hot-100/2006-02-11,2006-02-11,95,CrashGwen Stefani,1,,95,1,2006
False,67.0,James Blunt,Goodbye My Lover,258.653,spotify:track:6gxycjJNMgmAyfzUXBN80P,http://www.billboard.com/charts/hot-100/2006-02-18,2006-02-18,100,Goodbye My LoverJames Blunt,1,,100,1,2006
True,38.0,D4L,Betcha Can't Do It Like Me,220.466,spotify:track:1KW8BTLgbRCTH8pzUmboLE,http://www.billboard.com/charts/hot-100/2006-02-18,2006-02-18,99,Betcha Can't Do It Like MeD4L,1,,99,1,2006
False,70.0,Rascal Flatts,What Hurts The Most,214.106,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,http://www.billboard.com/charts/hot-100/2006-02-18,2006-02-18,97,What Hurts The MostRascal Flatts,1,,97,1,2006
False,50.0,Heather Headley,In My Mind,245.946,spotify:track:6NSlNryPDSICV6ER6ZRosi,http://www.billboard.com/charts/hot-100/2006-02-18,2006-02-18,94,In My MindHeather Headley,1,,94,1,2006
False,75.0,Daniel Powter,Bad Day,233.64,spotify:track:0mUyMawtxj1CJ76kn9gIZK,http://www.billboard.com/charts/hot-100/2006-02-25,2006-02-25,55,Bad DayDaniel Powter,1,,55,1,2006
False,75.0,Rihanna,SOS,238.92,spotify:track:30cSNer6TV8x2utjULVeQ5,http://www.billboard.com/charts/hot-100/2006-02-25,2006-02-25,81,SOSRihanna,1,,81,1,2006
True,33.0,Lil Rob,Bring Out The Freak In You,229.56,spotify:track:2tddDONgqas4K7avpgJgjY,http://www.billboard.com/charts/hot-100/2006-02-25,2006-02-25,100,Bring Out The Freak In YouLil Rob,1,,100,1,2006
False,69.0,The Fray,Over My Head (Cable Car),236.266,spotify:track:1N62wozuHCvczCkY4QidpP,http://www.billboard.com/charts/hot-100/2006-02-25,2006-02-25,98,Over My Head (Cable Car)The Fray,1,,98,1,2006
True,59.0,P!nk,Stupid Girls,197.173,spotify:track:1Ab6RxeKl3e07zP7Get7CX,http://www.billboard.com/charts/hot-100/2006-02-25,2006-02-25,24,Stupid GirlsP!nk,1,,24,1,2006
False,46.0,Aly & AJ,Rush,191.733,spotify:track:1dpXikU9kSyxm1mKulwHws,http://www.billboard.com/charts/hot-100/2006-03-04,2006-03-04,92,RushAly & AJ,1,,92,1,2006
False,36.0,Prince,Black Sweat,191.12,spotify:track:4uHWKxOguUCwu05P0cfveU,http://www.billboard.com/charts/hot-100/2006-03-11,2006-03-11,60,Black SweatPrince,1,,60,1,2006
False,49.0,Nick Lachey,What's Left Of Me,244.666,spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,http://www.billboard.com/charts/hot-100/2006-03-11,2006-03-11,89,What's Left Of MeNick Lachey,1,,89,1,2006
True,51.0,Paul Wall,Girl,278.453,spotify:track:7tAXjikQCHflZLeGPTUcLQ,http://www.billboard.com/charts/hot-100/2006-03-18,2006-03-18,95,GirlPaul Wall,1,,95,1,2006
False,74.0,Panic! At The Disco,I Write Sins Not Tragedies,186.634,spotify:track:4bPQs0PHn4xbipzdPfn6du,http://www.billboard.com/charts/hot-100/2006-03-18,2006-03-18,98,I Write Sins Not TragediesPanic! At The Disco,1,,98,1,2006
False,70.0,Nickelback,Savin' Me,219.32,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,http://www.billboard.com/charts/hot-100/2006-03-18,2006-03-18,94,Savin' MeNickelback,1,,94,1,2006
False,33.0,Bo Bice,The Real Thing,201.666,spotify:track:3T3Epzn2xHawkZ7uzxR13p,http://www.billboard.com/charts/hot-100/2006-03-25,2006-03-25,98,The Real ThingBo Bice,1,,98,1,2006
False,29.0,LeAnn Rimes,Something's Gotta Give,236.84,spotify:track:3Sg82C7qlmgQH9lyovH6AS,http://www.billboard.com/charts/hot-100/2006-03-25,2006-03-25,100,Something's Gotta GiveLeAnn Rimes,1,,100,1,2006
False,49.0,Avant,4 Minutes,240.32,spotify:track:3g6SuyjGaGyAXmjvdNI1IU,http://www.billboard.com/charts/hot-100/2006-03-25,2006-03-25,94,4 MinutesAvant,1,,94,1,2006
False,52.0,Yeah Yeah Yeahs,Gold Lion,187.133,spotify:track:6ttg1sxtU12beFZkjoc6j5,http://www.billboard.com/charts/hot-100/2006-04-01,2006-04-01,97,Gold LionYeah Yeah Yeahs,1,,97,1,2006
False,39.0,Pearl Jam,World Wide Suicide,207.346,spotify:track:4mWYx9wadNBVrgcTRzHSkB,http://www.billboard.com/charts/hot-100/2006-04-01,2006-04-01,41,World Wide SuicidePearl Jam,1,,41,1,2006
True,62.0,Remy Ma,Conceited (There's Something About Remy),219.56,spotify:track:2OcBwebjQsdJy76zWvLQvn,http://www.billboard.com/charts/hot-100/2006-04-01,2006-04-01,93,Conceited (There's Something About Remy)Remy Ma,1,,93,1,2006
False,47.0,Dierks Bentley,Settle For A Slowdown,223.2,spotify:track:23wZ7ClwPgwBNkFvnTlMwk,http://www.billboard.com/charts/hot-100/2006-04-01,2006-04-01,89,Settle For A SlowdownDierks Bentley,1,,89,1,2006
True,47.0,Shawnna,Gettin' Some,202.76,spotify:track:4uNisev7PGUAixBOagpgyY,http://www.billboard.com/charts/hot-100/2006-04-01,2006-04-01,96,Gettin' SomeShawnna,1,,96,1,2006
False,28.0,Faith Hill,The Lucky One,216.426,spotify:track:3H2PYvePtlKoErKnlP943M,http://www.billboard.com/charts/hot-100/2006-04-08,2006-04-08,93,The Lucky OneFaith Hill,1,,93,1,2006
False,29.0,The Afters,Beautiful Love,240.253,spotify:track:1WV7GMXECr7O5Hl6GrDcSr,http://www.billboard.com/charts/hot-100/2006-04-08,2006-04-08,69,Beautiful LoveThe Afters,1,,69,1,2006
False,32.0,Joe Nichols,Size Matters (Someday),171.906,spotify:track:5mu4ibyXLz3JDA7p5a0kAf,http://www.billboard.com/charts/hot-100/2006-04-15,2006-04-15,100,Size Matters (Someday)Joe Nichols,1,,100,1,2006
False,39.0,Juanes,Lo Que Me Gusta A Mi,210.626,spotify:track:722QPOI0pGJJ0Y0P6ETzgE,http://www.billboard.com/charts/hot-100/2006-04-15,2006-04-15,94,Lo Que Me Gusta A MiJuanes,1,,94,1,2006
False,78.0,Red Hot Chili Peppers,Dani California,282.16,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,http://www.billboard.com/charts/hot-100/2006-04-22,2006-04-22,24,Dani CaliforniaRed Hot Chili Peppers,1,,24,1,2006
False,53.0,Nine Inch Nails,Every Day Is Exactly The Same,294.893,spotify:track:0ypg59NyOVCpWVzd0SUsT5,http://www.billboard.com/charts/hot-100/2006-04-22,2006-04-22,56,Every Day Is Exactly The SameNine Inch Nails,1,,56,1,2006
False,43.0,Jagged Edge,Good Luck Charm,264.64,spotify:track:0rJBJ4K6uNeDg1rGVyi0Tp,http://www.billboard.com/charts/hot-100/2006-04-22,2006-04-22,100,Good Luck CharmJagged Edge,1,,100,1,2006
False,41.0,Keith Anderson,Every Time I Hear Your Name,263.026,spotify:track:3aVCHTY93NQQbOcDDbwwXA,http://www.billboard.com/charts/hot-100/2006-04-22,2006-04-22,99,Every Time I Hear Your NameKeith Anderson,1,,99,1,2006
True,59.0,Lil Wayne,Hustler Musik,303.666,spotify:track:2334WaCjswLcRIRgTTPWaZ,http://www.billboard.com/charts/hot-100/2006-04-29,2006-04-29,96,Hustler MusikLil Wayne,1,,96,1,2006
False,76.0,Cassie,Me & U,192.213,spotify:track:7k6IzwMGpxnRghE7YosnXT,http://www.billboard.com/charts/hot-100/2006-04-29,2006-04-29,94,Me & UCassie,1,,94,1,2006
True,61.0,Blue October,Hate Me,380.2,spotify:track:1tL40tfdtUaSLek4DvDDr3,http://www.billboard.com/charts/hot-100/2006-04-29,2006-04-29,88,Hate MeBlue October,1,,88,1,2006
False,56.0,Angels & Airwaves,The Adventure,312.533,spotify:track:2uuTo18bRgXj3RvlbZKMvU,http://www.billboard.com/charts/hot-100/2006-04-29,2006-04-29,92,The AdventureAngels & Airwaves,1,,92,1,2006
False,34.0,Ashley Parker Angel,Let U Go,218.746,spotify:track:5n3HwrDGRlUT7SrJCWM4yf,http://www.billboard.com/charts/hot-100/2006-04-29,2006-04-29,17,Let U GoAshley Parker Angel,1,,17,1,2006
False,42.0,George Strait,The Seashores Of Old Mexico,251.333,spotify:track:33Ac3dT2JHu0ljlPoGVYHT,http://www.billboard.com/charts/hot-100/2006-04-29,2006-04-29,86,The Seashores Of Old MexicoGeorge Strait,1,,86,1,2006
False,69.0,Taking Back Sunday,MakeDamnSure,208.28,spotify:track:6fTgbkBiMITtHUmik95ClX,http://www.billboard.com/charts/hot-100/2006-05-06,2006-05-06,78,MakeDamnSureTaking Back Sunday,1,,78,1,2006
False,39.0,Missy Elliott,We Run This,204.605,spotify:track:4eXPHUMhVBynyIRNZEn4G2,http://www.billboard.com/charts/hot-100/2006-05-06,2006-05-06,75,We Run ThisMissy Elliott,1,,75,1,2006
False,31.0,Phil Vassar,Last Day Of My Life,249.066,spotify:track:2t0o16TerppEdd4ialgfKu,http://www.billboard.com/charts/hot-100/2006-05-13,2006-05-13,94,Last Day Of My LifePhil Vassar,1,,94,1,2006
False,48.0,Gary Allan,Life Ain't Always Beautiful,224.613,spotify:track:3unLUM6bJcy5beGawHpynM,http://www.billboard.com/charts/hot-100/2006-05-20,2006-05-20,96,Life Ain't Always BeautifulGary Allan,1,,96,1,2006
False,47.0,Shinedown,I Dare You,234.053,spotify:track:2b86QdcYHnO4YRXqfqlmGH,http://www.billboard.com/charts/hot-100/2006-05-20,2006-05-20,88,I Dare YouShinedown,1,,88,1,2006
False,74.0,Gnarls Barkley,Crazy,182.066,spotify:track:2N5zMZX7YeL1tico8oQxa9,http://www.billboard.com/charts/hot-100/2006-05-20,2006-05-20,91,CrazyGnarls Barkley,1,,91,1,2006
True,68.0,Buckcherry,Crazy Bitch,204.96,spotify:track:5XfQTbialQHn9PhDb0p85H,http://www.billboard.com/charts/hot-100/2006-05-20,2006-05-20,99,Crazy BitchBuckcherry,1,,99,1,2006
True,69.0,Rick Ross,Hustlin',254.093,spotify:track:3hQCHzkE5oSA3F1xM8bpcM,http://www.billboard.com/charts/hot-100/2006-05-20,2006-05-20,90,Hustlin'Rick Ross,1,,90,1,2006
False,47.0,Rascal Flatts,Me And My Gang,217.986,spotify:track:435sp9O64WY2P9DLMuBDCU,http://www.billboard.com/charts/hot-100/2006-05-27,2006-05-27,93,Me And My GangRascal Flatts,1,,93,1,2006
False,81.0,Snow Patrol,Chasing Cars,267.96,spotify:track:5hnyJvgoWiQUYZttV4wXy6,http://www.billboard.com/charts/hot-100/2006-06-03,2006-06-03,54,Chasing CarsSnow Patrol,1,,54,1,2006
False,39.0,Toby Keith,A Little Too Late,248.04,spotify:track:5djhyxT7ZIzM1rP2XE2ygb,http://www.billboard.com/charts/hot-100/2006-06-03,2006-06-03,93,A Little Too LateToby Keith,1,,93,1,2006
False,45.0,India.Arie,I Am Not My Hair,230.453,spotify:track:0Km0ae5ypDfPb7AcwE0tRU,http://www.billboard.com/charts/hot-100/2006-06-03,2006-06-03,97,I Am Not My HairIndia.Arie,1,,97,1,2006
False,27.0,Craig Morgan,I Got You,233.653,spotify:track:43OvQi0oJuPBFGiPxIoPC5,http://www.billboard.com/charts/hot-100/2006-06-03,2006-06-03,99,I Got YouCraig Morgan,1,,99,1,2006
False,63.0,Rodney Atkins,If You're Going Through Hell (Before The Devil Even Knows),216.773,spotify:track:7vSn3VNbzOtPebdj6ZSebj,http://www.billboard.com/charts/hot-100/2006-06-03,2006-06-03,96,If You're Going Through Hell (Before The Devil Even Knows)Rodney Atkins,1,,96,1,2006
False,50.0,Little Big Town,Bring It On Home,260.626,spotify:track:63YyQQtDdufxojf9LdC443,http://www.billboard.com/charts/hot-100/2006-06-10,2006-06-10,95,Bring It On HomeLittle Big Town,1,,95,1,2006
False,6.0,Taylor Hicks,Takin' It To The Streets,217.333,spotify:track:56EUgeYOJRnkdFaziSy92v,http://www.billboard.com/charts/hot-100/2006-06-10,2006-06-10,69,Takin' It To The StreetsTaylor Hicks,1,,69,1,2006
False,37.0,Kenny Rogers,I Can't Unlove You,204.653,spotify:track:6Yp4C2d3ZYhbUc4xiQAySq,http://www.billboard.com/charts/hot-100/2006-06-17,2006-06-17,98,I Can't Unlove YouKenny Rogers,1,,98,1,2006
False,70.0,Ne-Yo,Sexy Love,220.853,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,http://www.billboard.com/charts/hot-100/2006-06-24,2006-06-24,98,Sexy LoveNe-Yo,1,,98,1,2006
False,57.0,Don Omar,Angelito,284.933,spotify:track:7zo8XAMYBG6nGpqGiIudBc,http://www.billboard.com/charts/hot-100/2006-06-24,2006-06-24,99,AngelitoDon Omar,1,,99,1,2006
False,54.0,James Blunt,High,243.28,spotify:track:13yEuYLJYxPCLJR0KNOqpk,http://www.billboard.com/charts/hot-100/2006-06-24,2006-06-24,100,HighJames Blunt,1,,100,1,2006
False,37.0,Taylor Hicks,Do I Make You Proud,248.693,spotify:track:3lxFENvLW8nxXAbNfkZ7IJ,http://www.billboard.com/charts/hot-100/2006-07-01,2006-07-01,1,Do I Make You ProudTaylor Hicks,1,,1,1,2006
False,51.0,Trace Adkins,Swing,216.706,spotify:track:3xtvbmRrXAb5m5ng0KPMSk,http://www.billboard.com/charts/hot-100/2006-07-08,2006-07-08,95,SwingTrace Adkins,1,,95,1,2006
False,60.0,Keane,Is It Any Wonder?,186.173,spotify:track:5xT8JXJSyHYNfC11OFqzFL,http://www.billboard.com/charts/hot-100/2006-07-08,2006-07-08,81,Is It Any Wonder?Keane,1,,81,1,2006
False,64.0,Paris Hilton,Stars Are Blind,236.6,spotify:track:71V89tJj9CboDyzncO6ZN2,http://www.billboard.com/charts/hot-100/2006-07-08,2006-07-08,18,Stars Are BlindParis Hilton,1,,18,1,2006
False,44.0,Jake Owen,Yee Haw,172.506,spotify:track:32C5of1pAeU7IeEbGiLWAo,http://www.billboard.com/charts/hot-100/2006-07-15,2006-07-15,99,Yee HawJake Owen,1,,99,1,2006
False,37.0,Katharine McPhee,Somewhere Over The Rainbow,210.333,spotify:track:2UORsaluUZXiMvkkkedDTJ,http://www.billboard.com/charts/hot-100/2006-07-15,2006-07-15,12,Somewhere Over The RainbowKatharine McPhee,1,,12,1,2006
False,77.0,Corinne Bailey Rae,Put Your Records On,215.36,spotify:track:2nGFzvICaeEWjIrBrL2RAx,http://www.billboard.com/charts/hot-100/2006-07-15,2006-07-15,94,Put Your Records OnCorinne Bailey Rae,1,,94,1,2006
False,45.0,Jessica Simpson,A Public Affair,201.466,spotify:track:1gFMesXcHHtIUhwzxYFOtz,http://www.billboard.com/charts/hot-100/2006-07-15,2006-07-15,39,A Public AffairJessica Simpson,1,,39,1,2006
False,48.0,Eric Church,How 'Bout You,230.88,spotify:track:44uPR8hTkZmXh40uIx30WK,http://www.billboard.com/charts/hot-100/2006-07-22,2006-07-22,99,How 'Bout YouEric Church,1,,99,1,2006
False,46.0,Tom Petty,Saving Grace,226.2,spotify:track:7tSt526i6jm3zmhUfbXZHX,http://www.billboard.com/charts/hot-100/2006-07-22,2006-07-22,100,Saving GraceTom Petty,1,,100,1,2006
False,50.0,Five For Fighting,The Riddle,227.026,spotify:track:0p9sEGpxxooSZCjfKrWcZy,http://www.billboard.com/charts/hot-100/2006-07-29,2006-07-29,96,The RiddleFive For Fighting,1,,96,1,2006
False,73.0,KT Tunstall,Suddenly I See,201.706,spotify:track:5p9XWUdvbUzmPCukOmwoU3,http://www.billboard.com/charts/hot-100/2006-07-29,2006-07-29,88,Suddenly I SeeKT Tunstall,1,,88,1,2006
False,73.0,Hinder,Lips Of An Angel,261.853,spotify:track:40LQiUUUKXVGyNs09lHVjW,http://www.billboard.com/charts/hot-100/2006-07-29,2006-07-29,97,Lips Of An AngelHinder,1,,97,1,2006
True,65.0,Fergie,London Bridge,241.306,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,http://www.billboard.com/charts/hot-100/2006-08-05,2006-08-05,84,London BridgeFergie,1,,84,1,2006
False,28.0,Ashlee Simpson,Invisible,224.626,spotify:track:6ElumkJqdCEk1CJjLDWL1C,http://www.billboard.com/charts/hot-100/2006-08-05,2006-08-05,28,InvisibleAshlee Simpson,1,,28,1,2006
False,73.0,Nickelback,Far Away,238.173,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,http://www.billboard.com/charts/hot-100/2006-08-05,2006-08-05,72,Far AwayNickelback,1,,72,1,2006
False,76.0,The Red Jumpsuit Apparatus,Face Down,192.0,spotify:track:4wzjNqjKAKDU82e8uMhzmr,http://www.billboard.com/charts/hot-100/2006-08-05,2006-08-05,93,Face DownThe Red Jumpsuit Apparatus,1,,93,1,2006
False,71.0,Stone Sour,Through Glass,282.946,spotify:track:5NeIONQWJ25uPylJBJiO4c,http://www.billboard.com/charts/hot-100/2006-08-19,2006-08-19,87,Through GlassStone Sour,1,,87,1,2006
False,66.0,George Strait,Give It Away,209.32,spotify:track:1qHRFZE8qykNXYZadzmi1m,http://www.billboard.com/charts/hot-100/2006-08-19,2006-08-19,99,Give It AwayGeorge Strait,1,,99,1,2006
False,42.0,Dierks Bentley,Every Mile A Memory,232.72,spotify:track:4g1KdhosR6v8qCT1F1Njev,http://www.billboard.com/charts/hot-100/2006-08-26,2006-08-26,95,Every Mile A MemoryDierks Bentley,1,,95,1,2006
False,37.0,Omarion,Entourage,235.066,spotify:track:3up3fJWzT9VXVmPWuALqed,http://www.billboard.com/charts/hot-100/2006-08-26,2006-08-26,85,EntourageOmarion,1,,85,1,2006
False,68.0,Chris Brown,Say Goodbye,289.76,spotify:track:5F7IJrXD6Fa3EmqoYE0gU4,http://www.billboard.com/charts/hot-100/2006-08-26,2006-08-26,79,Say GoodbyeChris Brown,1,,79,1,2006
