0,1,2,3,4
John Dawson Read,0.0,John Dawson Read,spotify:artist:7CjTlmzhi8DjyQiXX5i7Mx,[]
Country Joe McDonald,26.0,Country Joe McDonald,spotify:artist:4fsh5BPGWt8oGFUwQ6msCk,"['folk rock', 'psychedelic rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Ramones,0.0,The Razor Ramones,spotify:artist:4C6s1ThsvV7wuPnEvdpk4p,[]
Eloise Laws,18.0,Eloise Laws,spotify:artist:4RJjnfYCmudnzG5AyMVnte,['northern soul']
McGuffey Lane,10.0,McGuffey Lane,spotify:artist:7bIAlWmWIBUUijORNiZzmr,[]
Tangier,23.0,Tangier,spotify:artist:0dbqThA3WzcKBxN58KbdI8,"['glam metal', 'hard rock', 'philly indie', 'sleaze rock']"
,,,,
The Northern Pikes,33.0,The Northern Pikes,spotify:artist:2BLAzgwe8OzvLOPTZDBCtw,['classic canadian rock']
Lisa Keith,22.0,Lisa Keith,spotify:artist:68sMSV8NvbARSYCmFzzSpQ,[]
Clive Griffin,31.0,Clive Griffin,spotify:artist:7piYJtFSV6vtj2pK5TyHJI,[]
The Badlees,18.0,The Badlees,spotify:artist:25VSFgiz95XMZ5O7MmIxs1,['pop rock']
