0,1,2,3,4
The Shangri-Las,44.0,The Shangri-Las,spotify:artist:1WvziZcLLYLoMMdmQx7qcN,"['brill building pop', 'classic girl group']"
Brenda Holloway,32.0,Brenda Holloway,spotify:artist:3nXMZsj1H0F7h9SDUeYNjg,"['classic soul', 'motown', 'northern soul', 'soul']"
,,,,
Lowell Fulsom,38.0,Lowell Fulson,spotify:artist:3VhvGNnWfzmlEyiuhzdgf5,"['acoustic blues', 'blues', 'boogie-woogie', 'electric blues', 'jump blues', 'soul blues', 'texas blues', 'traditional blues']"
Mrs. Miller,10.0,Mrs. Miller,spotify:artist:70Hyp1IGyZ3Tgy7fXDiJdb,"['novelty', 'outsider', 'space age pop']"
Beau Brummels,34.0,The Beau Brummels,spotify:artist:4DQj1q0unpi9KF8jO1Wqks,"['bubblegum pop', 'classic garage rock', 'country rock', 'folk rock', 'freakbeat', 'merseybeat', 'psychedelic rock']"
The Swingin' Medallions,19.0,The Swingin' Medallions,spotify:artist:1z53qNFpD23ucu5R20Q9Cq,[]
Jerry Vale,46.0,Jerry Vale,spotify:artist:5MaJrqhwysKwbvDePyAS6l,"['adult standards', 'easy listening', 'lounge']"
The In Crowd,44.0,We Are The In Crowd,spotify:artist:1BSXtdFlVDUOS6g1T3tmME,"['candy pop', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']"
The Left Banke,38.0,The Left Banke,spotify:artist:382aCtCMEd2Rg2DmcU9xw9,"['baroque pop', 'bubblegum pop', 'classic garage rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']"
The Metros,8.0,Black Randy & The Metrosquad,spotify:artist:0k5Ov456cOnNFKy6APFCGC,['early us punk']
Margaret Whiting,50.0,Margaret Whiting,spotify:artist:5ZGDxHhju6eE8ja4IyGe87,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
Baja Marimba Band,11.0,The Baja Marimba Band,spotify:artist:63eNjNGaOdu9zPJzyDF9fl,['easy listening']
,,,,
Chambers Brothers,38.0,The Chambers Brothers,spotify:artist:0OwaxYpG77PWKSLtj1QzG8,"['classic garage rock', 'psychedelic rock', 'psychedelic soul']"
,,,,
The New Establishment,14.0,Pablove Black and The New Establishment,spotify:artist:1AWHkjdfs8WUkn61MicKNq,[]
Tommy Cash,52.0,Tommy Cash,spotify:artist:44XzG6GoJZNtkIGW19hsUK,['estonian hip hop']
Spirit,64.0,Spiritual Frequencies,spotify:artist:5gUJK8QwnYlsLRnxepd7A5,[]
The Marmalade,15.0,The Marmalade,spotify:artist:7EVKy1DS2kaaWzqcAIf9uj,[]
John Rowles,31.0,John Rowles,spotify:artist:40f70JVK5anPhD3fGoXkra,['classic nz pop']
Charles Wright And The Watts 103rd Street Rhythm Band,46.0,Charles Wright & The Watts 103rd Street Rhythm Band,spotify:artist:2t0kaaDtGZtmpczIAMaVTQ,"['funk', 'soul']"
The Stairsteps,50.0,The Five Stairsteps,spotify:artist:3Inrg8cs8oc4q8oPES4a6S,"['chicago soul', 'classic soul', 'motown', 'soul', 'souldies']"
Jeannie C. Riley,40.0,Jeannie C. Riley,spotify:artist:3MIwMeYV8vmgQFbbRiJTp2,['classic country pop']
Roy Head,34.0,Royal Headache,spotify:artist:01Jsi7Q2a1GdLvNShahaj1,"['australian garage punk', 'garage pop', 'garage psych', 'garage punk', 'indie punk', 'modern power pop']"
,,,,
Traffic,52.0,Traffic,spotify:artist:1CD77o9fbdyQFrHnUPUEsF,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
Donnie Elbert,35.0,Donnie Elbert,spotify:artist:2uA0g2bLN2rIGZDkx671Ig,"['classic soul', 'northern soul', 'rhythm and blues', 'souldies']"
Goose Creek Symphony,22.0,Goose Creek Symphony,spotify:artist:70jJ6lRcZAXn0cnfR3GLpL,['cosmic american']
,,,,
National Lampoon,3.0,National Lampoon,spotify:artist:0kC299O2ORKxDAFGXzCKSX,[]
Valerie Simpson,29.0,Valerie Simpson,spotify:artist:7Lc8gVjpJFGo4xMHE0Ax7r,['motown']
Young Black Teenagers,24.0,Young Black Teenagers,spotify:artist:4JGRL8a7h6Cv7hNqbkyloW,['golden age hip hop']
,,,,
,,,,
Verdelle Smith,2.0,Verdelle Smith,spotify:artist:5dwTyGHwdXQUlDZJ7ZF5k9,[]
Baltimora,57.0,Baltimora,spotify:artist:6czfQ8MjHVmvJKA4LAnviG,"['italian disco', 'new romantic', 'new wave pop', 'synthpop']"
,,,,
,,,,
,,,,
J. Blackfoot,28.0,J. Blackfoot,spotify:artist:6QiSpmkvVxkrB0Prr35zko,"['southern soul', 'southern soul blues']"
,,,,
Flex,66.0,Fenix Flexin,spotify:artist:63GIj2yhFvX1Bzphb9JgVb,"['cali rap', 'viral rap']"
,,,,
The Tommy Dorsey Orchestra,5.0,Members Of The Tommy Dorsey Orchestra,spotify:artist:3ieETf8luT8zW6aoVrV1kz,[]
Cali Swag District,50.0,Cali Swag District,spotify:artist:1EeArivTpzLNCqubV95255,['pop rap']
April Stevens,28.0,Nino Tempo & April Stevens,spotify:artist:5s1WKkWyMzhGnLZ0ClgyTN,"['bubblegum pop', 'merseybeat']"
The DeCastro Sisters,1.0,The DeCastro Sisters,spotify:artist:4AXHSUtE5n3OiGTMt97ANp,['deep adult standards']
Rockpile,30.0,Rockpile,spotify:artist:4eBRIkqBA2GyYKzLvXD9a4,"['power pop', 'pub rock', 'rockabilly', 'roots rock']"
Dean Parrish,24.0,Dean Parrish,spotify:artist:5GGcMneZuGe46QPMFzbwAl,['northern soul']
Dean & Marc,0.0,Dean and Marc,spotify:artist:18AQLcnitBCdtIyHSAEOQb,[]
Travis & Bob,5.0,Travis & Bob,spotify:artist:42s2jsRhlTFXFmzni2s0S0,['deep adult standards']
Patti Drew,38.0,Patti Drew,spotify:artist:6CADfReW3qshQNGQ4yPf6c,"['rhythm and blues', 'souldies']"
The Drew-Vels,6.0,The Drew-Vels,spotify:artist:7A6VK9tgegVrrYd4anKQvK,[]
Aaron Neville,58.0,Aaron Neville,spotify:artist:57ALvbCBaCkNlgTOSiUPdT,['soul']
Johnny T. Angel,0.0,Johnny Angel and the Halos,spotify:artist:1ChPl9P5jKTPVzUjn0burX,[]
Joss Stone,60.0,Joss Stone,spotify:artist:7bvcQXJHkFiN1ppIN3q4fi,"['british soul', 'neo soul']"
Smilez & Southstar,25.0,Smilez and Southstar,spotify:artist:2ZwdTnCl6ck2cEnTNRL09I,[]
Sami Jo,0.0,Sami Johansson,spotify:artist:534OLWLkXEA4mAOcYYahDg,[]
Christine Quaite,1.0,Christine Quaite,spotify:artist:1dtrqqYezfr9XjB03opLqX,[]
Indecent Obsession,41.0,Indecent Obsession,spotify:artist:3ZM2MAAydv9t5hF3wOhqZd,[]
,,,,
,,,,
,,,,
,,,,
Kathy Troccoli,42.0,Kathy Troccoli,spotify:artist:73CmW7Heo8CxnYXydAs6qc,['christian music']
Matthews' Southern Comfort,33.0,Matthews' Southern Comfort,spotify:artist:7aLNBjOlzOCyuFmytbbeYM,"['british folk', 'classic uk pop']"
Wynonna,51.0,Wynonna,spotify:artist:4yiXkMbxDIZ3jgEG89NSC1,"['country', 'country dawn', 'country rock']"
,,,,
Transvision Vamp,39.0,Transvision Vamp,spotify:artist:7oIgcNOdEHNwP8NFl9tYWs,"['candy pop', 'new wave pop']"
The Tornadoes,35.0,The Tornadoes,spotify:artist:3L6UEvPrH9ENXU94fYxNlT,['surf music']
Mary Hopkin,40.0,Mary Hopkin,spotify:artist:5pBljwfwnohfSNDXixEYHm,"['bubblegum pop', 'classic uk pop', 'merseybeat']"
Harriet,52.0,Harriette,spotify:artist:4pvvhffb5CTrWsrTCf3tMa,['indie pop']
The Knight Bros.,2.0,The Knight Bros.,spotify:artist:5J7gN14K1uoofCVqUM5g5c,[]
Boots Randolph,31.0,Boots Randolph,spotify:artist:3c8BXo73tAg7XZiNHJugZm,['nashville sound']
Rupee,51.0,Rupee,spotify:artist:60TYV12IFUaDfnUA0S67zb,"['barbadian pop', 'chutney', 'dancehall', 'soca']"
Harvey & The Moonglows,5.0,Harvey & The Moonglows,spotify:artist:2ZPn0kfIZf1aeq4J988Z5b,['doo-wop']
Prince Buster,42.0,Prince Buster,spotify:artist:75S63f1AmZUa9gpQvlt5NB,"['dub', 'jamaican ska', 'reggae', 'rocksteady', 'ska', 'ska revival']"
,,,,
Double Exposure,31.0,Double Exposure,spotify:artist:2ycdPM6Y4ioJzcmZRlp4Db,['philly soul']
Carl Smith,31.0,Carl Smith,spotify:artist:4FmgWM5kNxZ8ibCNPS6hHN,['honky tonk']
David Castle,16.0,David Castle,spotify:artist:6cpIJMxhF5Zh44yEbrl96e,[]
Force M.D.'s,42.0,Force M.D.'s,spotify:artist:3KpLtTMpLAko7nBDmiYg7Z,"['contemporary r&b', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']"
George Jones,63.0,George Jones,spotify:artist:2OpqcUtj10HHvGG6h9VYC5,"['country', 'country rock', 'honky tonk']"
General Public,37.0,General Public,spotify:artist:6BZbe6PDrJgxiXZ3cIXA8o,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
,,,,
Jack Blanchard & Misty Morgan,18.0,Jack Blanchard & Misty Morgan,spotify:artist:5euFVjMHgVfUUaaFD2zYl1,[]
Bobby Comstock,4.0,Bobby Comstock,spotify:artist:2e9lKW1SmMOqZpNcVaGW5f,[]
Lorde,77.0,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,"['art pop', 'metropopolis', 'nz pop', 'pop']"
,,,,
Joe Barry,0.0,Barry Joel,spotify:artist:0Gyh0hlqUrhSaRcinWeJDN,[]
Dicky Doo And The Don'ts,6.0,Dicky Doo & The Don'ts,spotify:artist:6IriCZBUXKnn4EVq4h6JYm,[]
Troy Shondell,21.0,Troy Shondell,spotify:artist:4R3U54HaBxqbw1ey5lMcXQ,['deep adult standards']
Marc Almond,45.0,Marc Almond,spotify:artist:7nBZYpVAH6bD0QlD7Mpil7,"['new romantic', 'new wave', 'new wave pop', 'solo wave', 'sophisti-pop', 'synthpop']"
Buddy Knox,33.0,Buddy Knox,spotify:artist:0b5Tz3szM4KK8esFKV2Zsb,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Willie Tee,26.0,Willie Tee,spotify:artist:0J4hhNPKGkF96BvCakh2Ab,"['beach music', 'new orleans soul', 'swamp pop']"
,,,,
Barbara Fairchild,20.0,Barbara Fairchild,spotify:artist:3SQp3obrtdq8uxsZxFCBJu,"['arkansas country', 'classic country pop', 'country gospel']"
Diana Williams,0.0,Diana Williamson,spotify:artist:1OUmGkJn33AhULHx5ZZpCl,[]
G-Wiz,66.0,King Gizzard & The Lizard Wizard,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,"['australian indie', 'australian psych', 'double drumming', 'microtonal', 'neo-psychedelic']"
Red Sovine,42.0,Red Sovine,spotify:artist:7wVgfy012qNvQ607JM5Qsf,"['country', 'country rock', 'truck-driving country']"
Mark Dinning,22.0,Mark Dinning,spotify:artist:55Rf9Kfqd30nmqaeEDMpic,['doo-wop']
Wednesday,56.0,Blue Wednesday,spotify:artist:7185Q95lPFld0aoPqO6e0U,"['chillhop', 'lo-fi beats']"
,,,,
Tracey Dey,1.0,Tracey Dey,spotify:artist:0BwzBcJsd575sLbNPgMzbJ,[]
Tender Slim,4.0,Tender Slim,spotify:artist:3numTvkoIR26Vkq83bmxcO,[]
Johnny Cymbal,25.0,Johnny Cymbal,spotify:artist:2lxV0uK5as9Fi6hFlW1Cgh,['brill building pop']
Chet Atkins,49.0,Chet Atkins,spotify:artist:4dZrt8Ong5t7YYpvbfp0RU,['nashville sound']
Amazing Rhythm Aces,39.0,Amazing Rhythm Aces,spotify:artist:5wpS6LUdQYMoAreKITVtrH,"['country rock', 'folk', 'roots rock', 'singer-songwriter', 'southern rock']"
,,,,
,,,,
Carolyn Dawn Johnson,29.0,Carolyn Dawn Johnson,spotify:artist:0SwVn4s8PdhY9XQhi9SetC,"['alberta country', 'canadian country', 'country', 'country dawn']"
,,,,
,,,,
Brian McComas,26.0,Brian McComas,spotify:artist:57oPg5vpE4vyip60by74tq,"['arkansas country', 'country road', 'modern country rock']"
Jordan Pruitt,38.0,Jordan Pruitt,spotify:artist:1JfkqBTXs6VC3JZ7RJNu7h,['post-teen pop']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Zendaya,72.0,Zendaya,spotify:artist:6sCbFbEjbYepqswM1vWjjs,"['dance pop', 'pop', 'post-teen pop']"
Nate Ruess,65.0,Nate Ruess,spotify:artist:1qUjOF5fzrpoNycD36b2jZ,[]
PIKOTARO,35.0,PIKOTARO,spotify:artist:37GBT1Lhfc2sgq4jZIt6n2,[]
,,,,
Russell Dickerson,68.0,Russell Dickerson,spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,"['contemporary country', 'country', 'country road']"
,,,,
,,,,
,,,,
Ray Anthony and His Orchestra,30.0,Ray Anthony & His Orchestra,spotify:artist:5QW6Fuf8rC85McLea15MaK,"['big band', 'easy listening', ""man's orchestra""]"
Louis Prima And Keely Smith,35.0,Louis Prima & Keely Smith,spotify:artist:1VNfHD8QBVfKnAeHUh42jv,['adult standards']
The Mormon Tabernacle Choir,55.0,The Tabernacle Choir at Temple Square,spotify:artist:1GRl6sRyLg9ToOohIE2wW5,"['american choir', 'lds']"
Bill Haley And His Comets,54.0,Bill Haley & His Comets,spotify:artist:3MFp4cYuYtTZe3d3xkLLbr,"['adult standards', 'rock-and-roll', 'rockabilly']"
,,,,
The Mindbenders,36.0,Wayne Fontana & The Mindbenders,spotify:artist:2VkASgJ3IjpMHG5aYXx4t2,"['british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']"
Johnny Sea,25.0,Johnny Seaton,spotify:artist:5T0MQXfDFUvmYE2rwnHZaf,[]
Ray Conniff And The Singers,60.0,Ray Conniff,spotify:artist:7LfRnzGM0wRSyS5mmAwJbv,"['adult standards', 'easy listening', 'lounge']"
Mike Sharpe,0.0,Mike Sharpe,spotify:artist:1gc1gFVBeBpKyshXxxl8J9,[]
Oliver,83.0,Oliver Tree,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,['alternative hip hop']
,,,,
Giorgio,54.0,Giorgio Moroder,spotify:artist:6jU2Tt13MmXYk0ZBv1KmfO,['disco']
David Geddes,14.0,David Geddes,spotify:artist:3a6bWolNuTENDrRz3SgaO5,[]
Van Mccoy,40.0,Van McCoy,spotify:artist:0bShb58TO0fM5jOjXhB1WT,['disco']
,,,,
Streek,24.0,Meryl Streek,spotify:artist:5oQoqOBnUfgaBNlkoYwBmd,[]
,,,,
,,,,
Lita Ford,48.0,Lita Ford,spotify:artist:77tBvvyd6SD4Y9Um1xcbxP,"['album rock', 'glam metal', 'hard rock']"
2nd II None,39.0,2nd II None,spotify:artist:1rlHVdoyfG6pQkzcMWI4dr,"['gangster rap', 'west coast rap']"
Big Mountain,56.0,Big Mountain,spotify:artist:0Jeckitay8SbvKwqAzWuYH,"['reggae', 'reggae fusion']"
,,,,
,,,,
,,,,
Jill Scott,58.0,Jill Scott,spotify:artist:6AVLthptCPhfrxlHadOBJD,"['funk', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
Chevelle,65.0,Chevelle,spotify:artist:56dO9zeHKuU5Gvfc2kxHNw,"['alternative metal', 'alternative rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
Kimberley Locke,24.0,Kimberley Locke,spotify:artist:6UKa8gyuwzx5arpY8kf9XK,['idol']
,,,,
Howie Day,55.0,Howie Day,spotify:artist:0ekbDNE2eOq8QiaXM34wer,"['acoustic pop', 'neo mellow', 'pop rock']"
Cristian Castro,72.0,Cristian Castro,spotify:artist:2AZOALDIBORfbzKTuliwdJ,"['latin arena pop', 'latin pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
Prince Royce,77.0,Prince Royce,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,"['bachata', 'latin hip hop', 'urbano latino']"
,,,,
,,,,
The Lumineers,78.0,The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,"['folk-pop', 'pop', 'stomp and holler']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Rusty York,7.0,Rusty York,spotify:artist:3NVEZEvSlzxzSOZpFGRWlG,[]
Boyd Bennett,11.0,Boyd Bennett and His Rockets,spotify:artist:2xDCL1wqMUxrsCSmCyLyU0,[]
Kyu Sakamoto,42.0,Kyu Sakamoto,spotify:artist:3WKkjW8B7x5UZmfC9pnDmN,"['anime score', 'enka']"
,,,,
Sounds Orchestral,26.0,Sounds Orchestral,spotify:artist:0uPfErG0KkEmtYg4y3O7LC,"['easy listening', 'lounge']"
Count Five,42.0,Count Five,spotify:artist:57WXdjUf5Vlq3klNZegeTP,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
Al DeLory,18.0,Al DeLory,spotify:artist:3qFVpbWBPJhBNaEDVazsxz,[]
,,,,
Jonathan Cain,38.0,Jonathan Cain,spotify:artist:6APhaZEvvKh99J2c3TVM3i,['smooth jazz']
Lee Oskar,32.0,Lee Oskar,spotify:artist:0ZjB2OpMQL3LKJyEdeIz7o,['harmonica jazz']
,,,,
Placido Domingo & John Denver,57.0,Plácido Domingo,spotify:artist:4pU3BpenOZFEBzORx2YBJW,"['classical tenor', 'opera', 'operatic pop']"
,,,,
UTFO,21.0,Utfo,spotify:artist:52tOyUbNQQ1vKsqOHCPb7l,"['electro', 'hip house', 'old school hip hop']"
Falco,61.0,Falco,spotify:artist:0hLd40hVpRDGENe4KGZLnW,"['austropop', 'german pop', 'neue deutsche welle', 'new romantic', 'new wave']"
Ugly Kid Joe,55.0,Ugly Kid Joe,spotify:artist:3XsgWn63EnA4wYZBjVyxjf,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'rock']"
Geto Boys,56.0,Geto Boys,spotify:artist:3f5fB1YUbkUnW7cf7I0R48,"['conscious hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'southern hip hop']"
Fu-Schnickens,34.0,FU-Schnickens,spotify:artist:2BnZSEAPhFsB1RIyeEgXmN,"['bboy', 'east coast hip hop', 'hardcore hip hop', 'hip hop']"
The Tony Rich Project,42.0,The Tony Rich Project,spotify:artist:7uwPrVdjss0FyCCTzpLx5A,"['contemporary r&b', 'r&b', 'urban contemporary']"
Richie Rich,71.0,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,"['adult standards', 'disco', 'mellow gold', 'soft rock']"
,,,,
Stone Temple Pilots,68.0,Stone Temple Pilots,spotify:artist:2UazAtjfzqBF0Nho2awK4z,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
Tammy Cochran,20.0,Tammy Cochran,spotify:artist:7EVaoxToIYScm77vpplHXf,"['country dawn', 'deep contemporary country']"
Yo Gotti,68.0,Yo Gotti,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Robin Thicke,65.0,Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Big Time Rush,66.0,Big Time Rush,spotify:artist:0GWCNkPi54upO9WLlwjAHd,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
,,,,
