0,1,2,3,4
Thomas Dolby,45.0,Thomas Dolby,spotify:artist:2Uz58cSxlJgefDaSikxYQ7,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']"
Tony Carey,35.0,Tony Carey,spotify:artist:4urvwbid7NFoVes5PTx9lV,['album rock']
Sergio Mendes,60.0,Sérgio Mendes,spotify:artist:65c5si0ePAwkOCn4M35Ho7,"['bossa nova', 'brazilian jazz', 'samba']"
Shannon,52.0,Shannon McManus,spotify:artist:7bgWYLE4XMlxWcenBQfvf2,[]
Natalie Cole,64.0,Natalie Cole,spotify:artist:5tTsrGPwQRWUsHR2Xf7Ke9,"['adult standards', 'lounge', 'quiet storm', 'vocal jazz']"
Steve Arrington,43.0,Steve Arrington,spotify:artist:030gEPJwNJnBcyra7CB9vM,"['funk', 'post-disco', 'quiet storm']"
Partland Brothers,14.0,The Partland Brothers,spotify:artist:2PhudjhDxGsEjORrODdI3o,[]
Midnight Oil,61.0,Midnight Oil,spotify:artist:72KyoXzp0NOQij6OcmZUxk,"['australian rock', 'rock']"
Shakespear's Sister,43.0,Shakespears Sister,spotify:artist:7ooOn6bokl4mGV4CEaUz6A,"['candy pop', 'new wave pop']"
Paperboy,53.0,Paperboy Fabe,spotify:artist:58uK0d4R5Rq4FDUNgNIFeI,[]
D'Angelo,0.0,Letícia D’angelo,spotify:artist:4zbu3senraBblD0iicTTj9,[]
A+,28.0,A+A,spotify:artist:68bLkhHI4bzw9ZXfmhwLwN,[]
Gina G,35.0,Gina Celino,spotify:artist:6piRzbVD70K2G5NQPfk8dg,['ocean']
Wild Orchid,10.0,Wild Orchid,spotify:artist:5ti4oVLdVXncNeAWPKpJLz,[]
Smooth,49.0,Pete Rock & C.L. Smooth,spotify:artist:3fJ60AcIgLzQkVitEvA7uq,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']"
Blaque,47.0,Blaque,spotify:artist:1nSRa2YjjFWJLHGKM07oGQ,"['contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']"
Sneaker,49.0,Sneaker Pimps,spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P,"['electronica', 'trip hop']"
Jackie DeShannon,46.0,Jackie DeShannon,spotify:artist:0iVed2Qu7dmL0pIYCj1Xw8,"['brill building pop', 'bubblegum pop', 'merseybeat']"
Archie Bell & The Drells,42.0,Archie Bell & The Drells,spotify:artist:1kupwLFpHALpmhp5qol8xH,"['classic soul', 'disco', 'funk', 'northern soul', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
The Serendipity Singers,20.0,The Serendipity Singers,spotify:artist:60mbIWU4hFqNwuTFE1jPku,['american folk revival']
The Critters,27.0,The Critters,spotify:artist:3TBg6CCsmr6vhkk323TBDN,['bubblegum pop']
Gerry And The Pacemakers,51.0,Gerry & The Pacemakers,spotify:artist:3UmBeGyNwr4iDWi1vTxWi8,"['adult standards', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
,,,,
The Black Eyed Peas,0.0,The black eyed peas karaok...,spotify:artist:2H2XZw9jFlCL91K9DLGCyc,[]
Dennis Edwards,46.0,Dennis Edwards,spotify:artist:15Kzh2fTgAW2AGXcGD32Kp,"['motown', 'quiet storm']"
The Kane Gang,27.0,The Kane Gang,spotify:artist:1S2wZg1HsTZaHGX5Xgw4tL,['sophisti-pop']
Oasis,77.0,Oasis,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'pop rock', 'rock']"
Fine Young Cannibals,60.0,Fine Young Cannibals,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'synthpop']"
Go West,51.0,Go West,spotify:artist:7bKupnlF7XOfR1En3K8oAL,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
John Waite,55.0,John Waite,spotify:artist:2TPyCsRoh2tjeZLTQ2ojlj,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']"
Shawn Christopher,21.0,Shawn Christopher,spotify:artist:3TONYCzAeoUCwR3i1nAQwB,"['classic house', 'diva house', 'vocal house']"
Stacey Q,46.0,Stacey Q,spotify:artist:3q8tRS0hCMVCylgKAoA0ya,"['freestyle', 'hi-nrg']"
Patrick Simmons,14.0,Patrick Simmons,spotify:artist:1kZxI5FlVdFxgoRaiJ8hf0,"['deep soft rock', 'yacht rock']"
Brenda & The Tabulations,34.0,Brenda And The Tabulations,spotify:artist:7knQlwjtPZ9VP98f5XXhhn,"['classic soul', 'philly soul', 'souldies']"
Jennifer Warnes,63.0,Jennifer Warnes,spotify:artist:1BwHztAQKypBuy5WBEdJnG,"['folk', 'singer-songwriter']"
Sybil,42.0,Sybil,spotify:artist:1EbIfIjVcauDatNO4vagL1,"['diva house', 'hip house']"
Z.Z. Hill,35.0,Z.Z. Hill,spotify:artist:1gdaEBrH99AfhsiQNbaSBp,"['soul blues', 'southern soul', 'southern soul blues']"
,,,,
Frankie Laine,45.0,Frankie Laine,spotify:artist:3cgO5CdhEHKMxldjZlP5ix,"['adult standards', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']"
Della Humphrey,11.0,Della Humphrey,spotify:artist:6uv0MJUAFrcKqvxgjzJ4i7,[]
,,,,
The Shepherd Sisters,2.0,The Shepherd Sisters,spotify:artist:1hZii6jijjzP5L8ueJoeBD,[]
,,,,
,,,,
Nivea,48.0,Nivea,spotify:artist:15Dh5PvHQj909E0RgAe0aN,"['atl hip hop', 'contemporary r&b', 'hip pop', 'pop r&b', 'r&b', 'urban contemporary']"
Kent Jones,49.0,Kent Jones,spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO,"['miami hip hop', 'viral trap']"
Rossington Collins Band,29.0,Rossington Collins Band,spotify:artist:22vadBKWnw6sLJPML2MdKi,"['country rock', 'southern rock']"
,,,,
,,,,
Chris de Burgh,63.0,Chris de Burgh,spotify:artist:2RpHsROrX075xfIwHn6B2U,"['mellow gold', 'new wave pop', 'soft rock']"
Puff Daddy & Faith Evans Featuring 112,4.0,Puff Daddy & Faith Evans (Featuring 112),spotify:artist:3Av0FrUSEIw7fPvTEV0TuU,[]
Lauryn Hill,73.0,Ms. Lauryn Hill,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,"['alternative r&b', 'conscious hip hop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']"
,,,,
Fantasia,59.0,Fantasia,spotify:artist:7xAcVHPiirnUqfdqo0USb1,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']"
Baauer,54.0,Baauer,spotify:artist:25fqWEebq6PoiGQIHIrdtv,"['bass trap', 'edm', 'electro house', 'electronic trap', 'vapor twitch']"
,,,,
,,,,
Bo Bice,22.0,Bo Bice,spotify:artist:2Q1FIPavG8WZF33kqIP3sy,['idol']
,,,,
,,,,
Shawn Mendes,86.0,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
,,,,
,,,,
,,,,
,,,,
New Edition,58.0,New Edition,spotify:artist:1mFX1QlezK1lNPKQJkhwWb,"['boy band', 'contemporary r&b', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Will Smith,75.0,WILLOW,spotify:artist:3rWZHrfrsPBxVy692yAIxF,"['afrofuturism', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
American Idol Finalists,1.0,American Idol Finalists,spotify:artist:6kLiZDHCFJXdQNa1i7ywcQ,['idol']
,,,,
,,,,
,,,,
Lil Bow Wow,15.0,"Lil Bow Wow, Lil' Wayne, Lil' Zane & Sammie",spotify:artist:5ZILeW5fWflmqXJVxiPVSh,[]
,,,,
,,,,
Luther Vandross,65.0,Luther Vandross,spotify:artist:19y5MFBH7gohEdGwKM7QsP,"['contemporary r&b', 'funk', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
Pete Rock & C.L. Smooth,49.0,Pete Rock & C.L. Smooth,spotify:artist:3fJ60AcIgLzQkVitEvA7uq,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']"
Ozark Mountain Daredevils,48.0,The Ozark Mountain Daredevils,spotify:artist:7jM2XoJBKhdL8oNnDr4re9,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock']"
The S.O.S. Band,45.0,The S.O.S Band,spotify:artist:6pXCjxMOBcWtvULYkFPVW6,"['disco', 'funk', 'minneapolis sound', 'post-disco', 'quiet storm', 'urban contemporary']"
Max-A-Million,38.0,Max-A-Million,spotify:artist:5QpTf4jao06WPoX4HKl5x6,[]
,,,,
Ludacris,77.0,Ludacris,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
StaySolidRocky,61.0,StaySolidRocky,spotify:artist:1XLWox9w1Yvbodui0SRhUQ,"['melodic rap', 'viral rap']"
The Majors,17.0,The Majors,spotify:artist:5wXRl0JEE3MkbOB4QKaaSY,[]
Tony Orlando & Dawn,50.0,Tony Orlando & Dawn,spotify:artist:72NXpYBIaTfEeAAsxXLs0P,"['adult standards', 'bubblegum pop', 'classic uk pop', 'soft rock']"
,,,,
Ray Smith,34.0,Ray Smith,spotify:artist:4SGITJm1kRaIEoqEwv360I,"['canadian rockabilly', 'rock-and-roll', 'rockabilly']"
Edwin Starr,50.0,Edwin Starr,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,"['classic soul', 'motown', 'northern soul', 'soul', 'southern soul']"
The Clique,9.0,The Clique,spotify:artist:1TYZpmNJCpmN38laFCVkCm,['freakbeat']
G.Q.,41.0,G.Q.,spotify:artist:18YelxQioKKPXK1PE5hh1n,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm']"
France Joli,39.0,France Joli,spotify:artist:10yNnmMFF3U0MW7oeG3bFr,"['deep disco', 'disco', 'hi-nrg', 'post-disco']"
Kim Carnes,62.0,Kim Carnes,spotify:artist:5PN2aHIvLEM98XIorsPMhE,"['mellow gold', 'new romantic', 'new wave pop', 'soft rock']"
,,,,
Dan Hill,53.0,Dan Hill,spotify:artist:5rOhfAsK4uxq9OdREiQRKa,"['adult standards', 'mellow gold', 'soft rock']"
,,,,
Randy Meisner,23.0,Randy Meisner,spotify:artist:00f43SIUld0KU349dnwsmC,['soft rock']
,,,,
Warrant,57.0,Warrant,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,"['album rock', 'glam metal', 'hard rock', 'rock']"
,,,,
Max Frost And The Troopers,15.0,Max Frost & The Troopers,spotify:artist:754MJLtzkbA0nNvpB2pUvy,['classic garage rock']
Henry Gross,33.0,Henry Gross,spotify:artist:3u2E9OhKS2vkxi08itc25a,[]
Ian Matthews,0.0,Ian Stewart & Roddy Matthews,spotify:artist:1Ui3uZGsirvvn0IJdSxi0P,[]
Dolly Parton,74.0,Dolly Parton,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,"['classic country pop', 'country', 'country dawn']"
,,,,
Van Morrison,73.0,Van Morrison,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
The Manhattans,52.0,The Manhattans,spotify:artist:1DpIDwg8FGD50N9Tfunfsf,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
Karyn White,46.0,Karyn White,spotify:artist:5lJBrQQ88JjskJmJeVKX4F,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Buckcherry,58.0,Buckcherry,spotify:artist:0yN7xI1blow9nYIK0R8nM7,"['alternative metal', 'glam metal', 'hard rock', 'nu metal', 'post-grunge', 'rock', 'sleaze rock']"
Chris Montez,47.0,Chris Montez,spotify:artist:0QRgfCLzSR9GyCjXboWQTA,"['adult standards', 'bubblegum pop', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Gordon Lightfoot,62.0,Gordon Lightfoot,spotify:artist:23rleGXVOVVgTk3xgtmfE4,"['canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
,,,,
Bruce Hornsby & The Range,23.0,Bruce Hornsby and the Range,spotify:artist:7CwJ4VEWs7HV7MWQt9cgyk,"['mellow gold', 'soft rock']"
Heatwave,50.0,Heatwave,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,"['brit funk', 'classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Inner Circle,61.0,Inner Circle,spotify:artist:5os0Ltvz8Q8BvXOPOd1frx,"['reggae', 'reggae fusion', 'roots reggae']"
Jefferson Airplane,63.0,Jefferson Airplane,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,"['acid rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']"
Brownsville Station,34.0,Brownsville Station,spotify:artist:67SxctqWYOGe8lthWjTDwu,"['blues rock', 'classic rock', 'country rock', 'michigan indie', 'pub rock', 'southern rock']"
Nena,63.0,Nena,spotify:artist:6Tz0QRoe083BcOo2YbG9lV,"['german pop', 'german rock', 'new wave pop']"
Jade,70.0,Jaden,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,"['pop', 'rap']"
Wild Cherry,56.0,Wild Cherry,spotify:artist:4apX9tIeHb85yPyy4F6FJG,"['disco', 'funk rock']"
Snap!,60.0,SNAP!,spotify:artist:2FrKQPjJe4pVMZOgm0ESOx,"['diva house', 'eurodance', 'europop', 'german techno', 'hip house']"
Rose Royce,52.0,Rose Royce,spotify:artist:1OxJzMLmR9l5zPLap9OxuO,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Ohio Players,49.0,Ohio Players,spotify:artist:6m30rs1IQqnWqV5nKMpU7U,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul']"
Frank Sinatra,82.0,Frank Sinatra,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,"['adult standards', 'easy listening', 'lounge']"
Think,32.0,Do Make Say Think,spotify:artist:1WudHeuEN3d18SXVos95mc,"['canadian post-rock', 'double drumming', 'post-rock']"
K.P. & Envyi,37.0,K.P. & Envyi,spotify:artist:2YNgNtNUJlJpCmWgz3kHh5,['atlanta bass']
,,,,
The Sweet Inspirations,30.0,The Sweet Inspirations,spotify:artist:1wonEkTZkBGYq7J4w56yZl,"['classic soul', 'soul', 'southern soul']"
,,,,
Sly & The Family Stone,60.0,Sly & The Family Stone,spotify:artist:5m8H6zSadhu1j9Yi04VLqD,"['classic rock', 'classic soul', 'funk', 'funk rock', 'psychedelic soul', 'rock', 'soul']"
Janis Ian,47.0,Janis Ian,spotify:artist:5c9uFWpZY2MTlk7Rft0tgp,"['classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']"
Poco,46.0,Poco,spotify:artist:0fyqyjD7pbaVzbu94ylWQR,"['album rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'soft rock']"
Ali Thomson,10.0,Ali Thomson,spotify:artist:57BUG40Gg14VfiPiK9KedB,['deep soft rock']
Sue Thompson,35.0,Sue Thompson,spotify:artist:4KCnuZQWRl9FEwAcduZhP9,"['adult standards', 'deep adult standards']"
Peter Mccann,19.0,Peter McCann,spotify:artist:6LJLkqGPy0xFsVCdPP6PJI,[]
Charlie Dore,26.0,Charlie Dore,spotify:artist:5rWIUjXLlUngm23tFkNs7Z,[]
The Whispers,54.0,The Whispers,spotify:artist:2XzHxDFTNywDd5ReMhgxkg,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Eternal,60.0,Eternal Raijin,spotify:artist:2GuyBEQIm7jzDzdSNTjPQe,[]
Kid Rock,67.0,Kid Rock,spotify:artist:7dOBabd5O4CvKrg4iriHTM,"['alternative metal', 'nu metal']"
Jon Secada,63.0,Jon Secada,spotify:artist:10n1KB2sjTrGdyuC83y8jW,['soft rock']
Joshua Kadison,49.0,Joshua Kadison,spotify:artist:2VrP5BkyzDhY43dWMlaYjD,[]
Randy & The Rainbows,31.0,Randy & The Rainbows,spotify:artist:2V0ryJRGIdudWKl27c806m,['doo-wop']
The Hudson Brothers,0.0,The Hudson Brothers,spotify:artist:1v3YvmxpL1ZuTc7jRaYkUw,[]
Phoebe Snow,36.0,Phoebe Snow,spotify:artist:3iuobQyYhofKRr5W6HZoKt,"['jazz blues', 'singer-songwriter']"
,,,,
t.A.T.u.,65.0,t.A.T.u.,spotify:artist:2Q3eZMfDQgT8MhPowKFXYO,"['dance pop', 'girl group']"
Huey,65.0,Huey Lewis & The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
"Evelyn ""Champagne"" King",52.0,"Evelyn ""Champagne"" King",spotify:artist:4JCt4xrbbBB9blkKwNlcJ7,"['disco', 'funk', 'minneapolis sound', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
,,,,
The Royaltones,6.0,The Royaltones,spotify:artist:4TohiTBQiEArgeIjOqxiM9,['instrumental surf']
Marv Johnson,25.0,Marv Johnson,spotify:artist:40PAEtNxO98lBeQHCza9vA,"['motown', 'rhythm and blues']"
,,,,
Marianne Faithfull,53.0,Marianne Faithfull,spotify:artist:7mlge4peaoNgzTsY6M32RB,"['art rock', 'british invasion', 'folk', 'folk rock', 'singer-songwriter']"
The American Breed,32.0,The American Breed,spotify:artist:77ZSVx5tJdeJdJsdJ3z2UX,['bubblegum pop']
Cornelius Brothers & Sister Rose,43.0,Cornelius Brothers & Sister Rose,spotify:artist:2GFB1Lc67mbqFXTPCM9XzT,['classic soul']
Mint Condition,52.0,Mint Condition,spotify:artist:4MT97VeycuegSicrrphisJ,"['contemporary r&b', 'funk', 'hip pop', 'minneapolis sound', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
,,,,
Niall Horan,77.0,Niall Horan,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']"
The Fireballs,32.0,The Fireballs,spotify:artist:6Rboxwjnvu3wLcwzhlnaSO,['surf music']
Clyde McPhatter,48.0,Clyde McPhatter,spotify:artist:4WL6MC4jDW7w7K9hfc4MVS,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Major Lance,38.0,Major Lance,spotify:artist:7onp6ew3LGoQImTt1I78gt,"['beach music', 'chicago soul', 'classic soul', 'northern soul', 'rhythm and blues', 'soul']"
Jefferson,63.0,Jefferson Airplane,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,"['acid rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']"
Prelude,22.0,Prelude to a Million,spotify:artist:1v72r3JUNS0GUqLfJ94t6w,[]
Tiffany,56.0,Tiffany,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,"['adult standards', 'new wave pop', 'soft rock']"
Masta Ace Incorporated,42.0,Masta Ace Incorporated,spotify:artist:2tcM9c26zzqpFdijVdVwuB,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
,,,,
Kenny Rogers & The First Edition,36.0,Kenny Rogers & The First Edition,spotify:artist:0WjkBDqno4HbjwNDqyMgVa,['psychedelic rock']
Atlanta Rhythm Section,49.0,Atlanta Rhythm Section,spotify:artist:0WgyCbru4tXnMsbTmX4mFw,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock', 'yacht rock']"
Jennifer Holliday,38.0,Jennifer Holliday,spotify:artist:2ju2ZxMe9yBOnt1MkWo32t,"['quiet storm', 'urban contemporary']"
Jagged Edge,63.0,Jagged Edge,spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp,"['atl hip hop', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
The Marathons,5.0,The Marathons,spotify:artist:5DuKxKFhqUwCrzIEpBjwi3,[]
The Human League,63.0,The Human League,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']"
Seduction,33.0,Seduction,spotify:artist:66pXn4ZrPf6yzk5PHGkUZA,['freestyle']
Bonnie Raitt,60.0,Bonnie Raitt,spotify:artist:4KDyYWR7IpxZ7xrdYbKrqY,"['classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'lilith', 'mellow gold', 'roots rock', 'singer-songwriter', 'soft rock']"
,,,,
The Dirt Band,32.0,The Dirty Dozen Brass Band,spotify:artist:6F6lawSnwGWWgdXFN7LXO7,"['brass band', 'new orleans funk', 'new orleans jazz', 'second line', 'street band']"
Godley & Creme,35.0,Godley & Creme,spotify:artist:02zGgCB9SiSPeDYMfwPJXK,"['classic uk pop', 'new wave pop', 'zolo']"
Betty Harris,30.0,Betty Harris,spotify:artist:5uwRBFpU9SQ9s2Us0nlXkk,"['classic soul', 'new orleans soul', 'rhythm and blues', 'soul', 'southern soul']"
Bar-Kays,45.0,The Bar-Kays,spotify:artist:0Z4CzYz9ieK8q9XiVMPkW5,"['classic soul', 'disco', 'electro', 'funk', 'memphis soul', 'popping', 'post-disco', 'soul', 'southern soul']"
The Jeff Healey Band,46.0,The Jeff Healey Band,spotify:artist:3d2hJTVTwo08F9b0ZFQukJ,"['blues rock', 'canadian blues', 'electric blues', 'modern blues']"
Tesla,54.0,Tesla,spotify:artist:0dgnITyIAN4NrmUVisvxHU,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock', 'sacramento indie']"
Simple Plan,69.0,Simple Plan,spotify:artist:2p4FqHnazRucYQHyDCdBrJ,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']"
Redbone,61.0,Redbone,spotify:artist:0w7HLMvZOHatWVbAKee1zF,"['native american', 'native american contemporary']"
Gino Vannelli,50.0,Gino Vannelli,spotify:artist:6ltcwvni6HdZAJaWhmIvNR,"['adult standards', 'classic canadian rock', 'mellow gold', 'soft rock', 'yacht rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
Jack Ross,43.0,Jack Rosslyn,spotify:artist:2NsHKcM4F9lLMEppqZnsM5,['sleep']
Lloyd Price and His Orchestra,0.0,David Lloyd-Price & His Orchestra,spotify:artist:7JZGjuvN5zRtlQEcXQyrNB,[]
Don Fardon,28.0,Don Fardon,spotify:artist:1cqaF1Hz5pEtXVnthnFVmU,['classic uk pop']
Mr. President,57.0,Mr. President,spotify:artist:7KBkgunlONG7LPxs93pgpp,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']"
,,,,
The McCoys,41.0,The McCoys,spotify:artist:6etIM3JbzGPxTdfNWWfsVH,"['bubblegum pop', 'classic garage rock', 'merseybeat']"
Fred Wesley & The J.B.'s,34.0,Fred Wesley & The J.B.'s,spotify:artist:5No6BqTN5CphuxDG9xAJ5U,['funk']
James & Bobby Purify,41.0,James & Bobby Purify,spotify:artist:1qO2mRQM4zbksO586oM0W7,"['classic soul', 'northern soul', 'rhythm and blues', 'souldies', 'southern soul']"
Stereo MC's,49.0,Stereo MC's,spotify:artist:1k8VBufn1nBs8LN9n4snc8,"['big beat', 'electronica', 'hip house']"
,,,,
Mikaila,32.0,Mikaila Delgado,spotify:artist:6KT0sJVVBD6P3k12CyiNWe,[]
,,,,
Henson Cargill,38.0,Henson Cargill,spotify:artist:6OUTtVUjAvUF0uZ3wudxtv,"['cowboy western', 'oklahoma country']"
,,,,
Kraftwerk,54.0,Kraftwerk,spotify:artist:0dmPX6ovclgOy8WWJaFEUU,"['dusseldorf electronic', 'early synthpop', 'electro', 'new romantic', 'new wave', 'proto-techno', 'synthpop']"
The Honeydrippers,40.0,The Honeydrippers,spotify:artist:7J7YRBSoiXpdTmcbkKZL2C,[]
,,,,
,,,,
Cliff Richard,63.0,Cliff Richard,spotify:artist:2nvKpWcP8etYTq4JrRiUiy,"['adult standards', 'classic uk pop', 'europop', 'mellow gold', 'new wave pop', 'rock-and-roll', 'soft rock']"
,,,,
,,,,
Brian Hyland,48.0,Brian Hyland,spotify:artist:6YROFUbu5zRCHi2xkir5pk,"['adult standards', 'bubblegum pop', 'merseybeat', 'rock-and-roll']"
Thomas Rhett,74.0,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,"['contemporary country', 'country', 'country road']"
Cheech & Chong,31.0,Cheech & Chong,spotify:artist:0TorzrcTerTn7l5q9LVjmt,['comic']
Tom Petty,69.0,Tom Petty,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
Carla Thomas,50.0,Carla Thomas,spotify:artist:1QAGLCom3FHTTiuRFsjzOj,"['classic soul', 'memphis soul', 'soul', 'southern soul']"
Sweet Sensation,33.0,Sweet Sensation,spotify:artist:0DSE3n3008wiKzfd8vNhWy,['freestyle']
Rufus Featuring Chaka Khan,46.0,Rufus & Chaka Khan,spotify:artist:1YLsqPcFg1rj7VvhfwnDWm,['funk']
Steve Forbert,47.0,Steve Forbert,spotify:artist:3oAbjWINfcTSAuVUlXXMty,"['country rock', 'folk', 'folk rock', 'mellow gold', 'pub rock', 'roots rock', 'singer-songwriter']"
Joe Walsh,57.0,Joe Walsh,spotify:artist:5bDxAyJiTYBat1YnFJhvEK,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock', 'symphonic rock']"
Timothy B. Schmit,34.0,Timothy B. Schmit,spotify:artist:2VbrivHnDf4Z43xPTgqvym,"['deep soft rock', 'soft rock', 'yacht rock']"
Bobby Valentino,60.0,Bobby V.,spotify:artist:4HgF4KnohByNElYid7iCNb,"['contemporary r&b', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']"
,,,,
Amine,70.0,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,"['hip hop', 'pop', 'portland hip hop', 'rap']"
,,,,
Bobby Bare,56.0,Bobby Bare,spotify:artist:69wzuykaVXlRS5KVygESvd,"['classic country pop', 'country', 'country rock', 'outlaw country']"
,,,,
,,,,
Paul Young,55.0,Sean Paul,spotify:artist:2ZVEnkCKF0ytNHpj9cLxte,[]
Great White,52.0,Great White,spotify:artist:6ZPbX2Lxd40e2UVkXpyxvI,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
George Benson,65.0,George Benson,spotify:artist:4N8BwYTEC6XqykGvXXlmfv,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'quiet storm', 'smooth jazz', 'soul jazz', 'yacht rock']"
