0,1,2,3,4
,,,,
,,,,
,,,,
Riley Green,67.0,Riley Green,spotify:artist:2QMsj4XJ7ne2hojxt6v5eb,"['contemporary country', 'country', 'country road']"
,,,,
WhoHeem,47.0,WhoHeem,spotify:artist:5KYEMMz9O9iLIESifKAEOp,['viral rap']
,,,,
The Quin-Tones,7.0,The Quin-Tones,spotify:artist:1LKeVNHnNqcwu3teGB3a3o,['classic girl group']
Jimmy Barnes,57.0,Jimmy Barnes,spotify:artist:1k5aZWIOUbUfKcnMxtEivJ,"['australian pop', 'australian rock']"
Billy Storm,2.0,Billy Storm,spotify:artist:1ZzYpqlzryQn2FvG9taU1o,[]
Joe Turner,39.0,Big Joe Turner,spotify:artist:1DTgcOxytJHD8p17mhSgd7,"['blues', 'boogie-woogie', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'traditional blues']"
Bob Moore and His Orch.,11.0,Bob Moore & His Orchestra,spotify:artist:6DLMzoaJBryMnhgKJNyoN6,[]
Billy Abbott And The Jewels,1.0,Billy Abbott And The Jewels,spotify:artist:6RUNziyND3H4wQTD3lvbKb,[]
The King Pins,0.0,The L.A. King Pins,spotify:artist:2co3BCT5uTVeO21FqFMCu2,[]
Sonny Knight,25.0,Sonny Knight,spotify:artist:7AAm61U1QzhAIWfBq35Sqb,['background jazz']
The Razor's Edge,0.0,Sleeping Among The Razor's Edge,spotify:artist:6Q57D327dNjHwthImeLnKa,[]
Felice Taylor,5.0,Felice Taylor,spotify:artist:2bPM7UBUWPtlRyIh5d0MlC,[]
Claudine Longet,32.0,Claudine Longet,spotify:artist:7kQFwkR1mTWfGdtZfcvrZP,[]
Harvey Scales,10.0,Harvey Scales,spotify:artist:6xrxaJKiA4uPKBQnLqeFIQ,[]
The Rose Garden,12.0,The Rose Garden,spotify:artist:4OlIFruGJ8460GJustxEGj,[]
The Electric Indian,6.0,The Electric Indian,spotify:artist:2A2EjqniNZkM43JKtdYIyW,[]
Willie Henderson And The Soul Explosions,3.0,Willie Henderson And The Soul Explosions,spotify:artist:0Wv3XjkXdPTv4kzRIenuRr,[]
Tony Burrows,7.0,Tony Burrows,spotify:artist:2S3b6uIOzRfKJFdYsjogLJ,[]
The Brooklyn Bridge,2.0,The Brooklyn Bridge,spotify:artist:5GCr2mkCaB1ZBHmAZfsvwh,[]
Cool Heat,32.0,COOL HEAT,spotify:artist:3HZXI7lDa69dWCj8jbBpjG,[]
The Chakachas,32.0,The Chakachas,spotify:artist:0dEvx7Y18jVslvbP4IksQl,['latin funk']
Lamont Dozier,32.0,Lamont Dozier,spotify:artist:6Dpx8fRtNa9CEORHIiBQTG,"['classic soul', 'quiet storm', 'soul', 'southern soul']"
The First Class,8.0,The First Class,spotify:artist:5pIuhQWZ3S55Y46wQMPrjh,[]
Mighty Clouds Of Joy,31.0,Mighty Clouds Of Joy,spotify:artist:1i6bV1rRKRPTyssKZuLfwS,"['contemporary gospel', 'gospel', 'praise']"
,,,,
Odyssey,48.0,Odyssey,spotify:artist:5b4SvpTqll0LSqJWPpXya5,"['classic uk pop', 'disco', 'hammond organ', 'post-disco', 'quiet storm']"
,,,,
Karen Young,31.0,Karen Young,spotify:artist:3vOSs0LEPDM2iCBK99VJzX,['deep disco']
The Blend,35.0,The Blend Orchestra,spotify:artist:6HSO5Jpjp8GedOYvihbZY1,[]
Fabulous Poodles,12.0,Fabulous Poodles,spotify:artist:565xMlSzNCYpRH0kbulq3A,[]
The Boomtown Rats,50.0,The Boomtown Rats,spotify:artist:40oYPr305MsT2lsiXr9fX9,"['classic uk pop', 'new romantic', 'new wave', 'new wave pop', 'pub rock', 'punk']"
"Joe ""Bean"" Esposito",48.0,"Joe ""Bean"" Esposito",spotify:artist:4PCSnq8Q3hxOTn3ro4cl0M,[]
Eight Seconds,19.0,Eight Seconds,spotify:artist:5NyWh5meFjg89p4dkCvDdJ,['deep new wave']
Rob Jungklas,2.0,Rob Jungklas,spotify:artist:5ub4gS30ap9kUPwPABCZfa,[]
,,,,
Patty Smyth,50.0,Patty Smyth,spotify:artist:2dgfCEMSVETFp29mRpiFpz,['new wave pop']
,,,,
Glen Burtnick,5.0,Glen Burtnick,spotify:artist:1SyustVDfJb2SX3CJPJ3VQ,[]
Suave,54.0,K Suave,spotify:artist:04a6mc5vUtj2pMzteToeH7,['vapor trap']
Gardner Cole,0.0,Gardner Cole,spotify:artist:2erL0sJuEBLHbOPsCilRR7,[]
,,,,
Enuff Z'Nuff,32.0,Enuff Z'Nuff,spotify:artist:2Y36dqR145FjTKUjibEcjO,"['glam metal', 'hard rock', 'sleaze rock', 'underground power pop']"
,,,,
,,,,
Candyman,32.0,Candyman,spotify:artist:3mGe3yyg9FrxlHidyYWiH6,[]
B Angie B,9.0,B Angie B,spotify:artist:7GpFgqBBrcikLKSvzyXmBH,[]
,,,,
,,,,
Russ Irwin,1.0,Russ Irwin,spotify:artist:66CMkVv86OLFmksFPnULzt,[]
,,,,
Nona Gaye,5.0,Nona Gaye,spotify:artist:0HMKwxrCuqDVae1bWpthmE,[]
The Goodmen,0.0,The Goodmen,spotify:artist:7u1kfGeysRzWhFeX83l020,[]
The Puppies,9.0,The Puppies,spotify:artist:0RAQaX2XsuwwIP40iW0Qmc,[]
,,,,
N2U,19.0,N2U,spotify:artist:3GygsZJn0BoqIY1V1zfPTP,[]
,,,,
Art N' Soul,0.0,NeoDan Soul-Art,spotify:artist:5uZGolVaPlIky9wn5ILyV1,[]
Gravity Kills,34.0,Gravity Kills,spotify:artist:3V3ChkwvlWDJtMFuOKfYiB,"['industrial', 'industrial metal', 'industrial rock']"
For Real,56.0,Soul For Real,spotify:artist:296LotOmbj7eOX7r9l46fK,"['boy band', 'contemporary r&b', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
,,,,
,,,,
,,,,
Foxy Brown,58.0,Foxy Brown,spotify:artist:1wvlC6NwleHt1iRD6d5X2C,"['contemporary r&b', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']"
Lara Fabian,55.0,Lara Fabian,spotify:artist:7ocwZINHqO9DZJgFtc1B20,"['french pop', 'operatic pop']"
,,,,
The Hives,61.0,The Hives,spotify:artist:4DToQR3aKrHQSSRzSz8Nzt,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']"
Blaine Larsen,29.0,Blaine Larsen,spotify:artist:77BL4malNaiSH99GMNvOka,"['country road', 'modern country rock']"
Van Zant,34.0,Van Zant,spotify:artist:6ZRkCThyw6syuSOAGT7lY1,"['country rock', 'southern rock']"
,,,,
,,,,
,,,,
Saving Jane,33.0,Saving Jane,spotify:artist:3SFVchRRMmFuOi3Azi0vTo,['candy pop']
,,,,
Mims,47.0,MiMS,spotify:artist:76RrKpsvOmSKG8CIjROdSG,"['hip pop', 'pop rap']"
,,,,
,,,,
,,,,
MGMT,75.0,MGMT,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,"['alternative dance', 'indietronica', 'modern rock', 'rock']"
,,,,
,,,,
,,,,
A Rocket To The Moon,52.0,A Rocket To The Moon,spotify:artist:1NU9Em6e8dDo36Js6nEo3t,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']"
Martin Solveig & Dragonette,5.0,Martin Solveig & Dragonette,spotify:artist:77iJZVsrGYYZqnCtEsYBLi,[]
Roscoe Dash,61.0,Roscoe Dash,spotify:artist:0bfX8pF8kuHNCs57Ms4jZb,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'pop rap', 'southern hip hop', 'trap']"
,,,,
,,,,
,,,,
Alan Walker,82.0,Alan Walker,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,['electro house']
,,,,
,,,,
,,,,
